#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2021-04-20"
#curie_map:
#  BFO: "http://purl.obolibrary.org/obo/BFO_"
#  CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#  ECTO: "http://purl.obolibrary.org/obo/ECTO_"
#  ENVO: "http://purl.obolibrary.org/obo/ENVO_"
#  FOODON: "http://purl.obolibrary.org/obo/FOODON_"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  IAO: "http://purl.obolibrary.org/obo/IAO_"
#  MAXO: "http://purl.obolibrary.org/obo/MAXO_"
#  MRE: "http://purl.obolibrary.org/obo/MRE_"
#  NBO: "http://purl.obolibrary.org/obo/NBO_"
#  NCBITaxon: "http://purl.obolibrary.org/obo/NCBITaxon_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  PATO: "http://purl.obolibrary.org/obo/PATO_"
#  PCO: "http://purl.obolibrary.org/obo/PCO_"
#  PECO: "http://purl.obolibrary.org/obo/PECO_"
#  RO: "http://purl.obolibrary.org/obo/RO_"
#  XCO: "http://purl.obolibrary.org/obo/XCO_"
#  ZECO: "http://purl.obolibrary.org/obo/ZECO_"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
#  owl: "http://www.w3.org/2002/07/owl#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
GO:0051414	response to cortisol	owl:equivalentClass	XCO:0000633	hydrocortisone	Lexical	GO	XCO	rdf_matcher	0.5000934228576451	rdfs:label	oio:hasRelatedSynonym	none	none	cortisol	unique	.
XCO:0000434	octylphenol	owl:equivalentClass	CHEBI:34432		Lexical	XCO	CHEBI	rdf_matcher	0.5000251749685807	oio:hasDbXref	dc:identifier	none	CHEBI:34432	CHEBI:34432	unique	.
ECTO:9000365	exposure to tacrolimus hydrate	owl:equivalentClass	GO:1901327	response to tacrolimus	Lexical	ECTO	GO	rdf_matcher	0.5000904716795832	oio:hasExactSynonym	oio:hasExactSynonym	none	none	hydratetacrolimus	unique	.
ECTO:9000081	exposure to urethane	owl:equivalentClass	XCO:0000625	urethane	Lexical	ECTO	XCO	rdf_matcher	0.5000632505467016	oio:hasExactSynonym	rdfs:label	none	none	urethane	unique	.
ECTO:9000081	exposure to urethane	owl:equivalentClass	NCIT:C920	Urethane	Lexical|Stemming	ECTO	NCIT	rdf_matcher	0.500096915884209	rdfs:label	oio:hasExactSynonym	none	none	urethan	unique	.
ECTO:9000081	exposure to urethane	owl:equivalentClass	PECO:0007573	urethane exposure	Lexical	ECTO	PECO	rdf_matcher	0.5000895046977067	rdfs:label	oio:hasNarrowSynonym	none	none	urethane	unique	.
ECTO:9000063	exposure to nickel	owl:equivalentClass	GO:0010045	response to nickel cation	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000754950883681	rdfs:label	oio:hasExactSynonym	none	none	nickel	many_to_one	.
ECTO:9000063	exposure to nickel	owl:equivalentClass	NCIT:C690	Nickel	Lexical|Stemming	ECTO	NCIT	rdf_matcher	0.5000980979688504	rdfs:label	oio:hasExactSynonym	none	none	nickel	unique	.
ECTO:9000063	exposure to nickel	owl:equivalentClass	PECO:0001005	nickel exposure	Lexical	ECTO	PECO	rdf_matcher	0.5000860722093129	rdfs:label	rdfs:label	none	none	nickel	unique	.
ECTO:9001486	exposure to phorate	owl:equivalentClass	NCIT:C163687	Phorate	Lexical	ECTO	NCIT	rdf_matcher	0.5000734968653614	oio:hasExactSynonym	rdfs:label	none	none	phorate	unique	.
GO:0031960	response to corticosteroid	owl:equivalentClass	ECTO:0000173	exposure to corticosteroid	Lexical|Stemming	GO	ECTO	rdf_matcher	0.500094358920683	rdfs:label	rdfs:label	none	none	corticosteroid	unique	.
PECO:0007146	gravity exposure	owl:equivalentClass	GO:0009629	response to gravity	Lexical	PECO	GO	rdf_matcher	0.5000458662170824	rdfs:label	rdfs:label	none	none	gravity	unique	.
PECO:0007146	gravity exposure	owl:equivalentClass	ZECO:0000154	gravity	Lexical	PECO	ZECO	rdf_matcher	0.5000862918945566	oio:hasNarrowSynonym	rdfs:label	none	none	gravity	unique	.
XCO:0000269	calcium channel inhibitor	owl:equivalentClass	ECTO:9001781	exposure to calcium channel blocker	Lexical	XCO	ECTO	rdf_matcher	0.5000462976846949	oio:hasRelatedSynonym	rdfs:label	none	none	blockercalciumchannel	one_to_many	.
XCO:0000269	calcium channel inhibitor	owl:equivalentClass	ECTO:2000010	exposure to calcium channel blocker treatment	Lexical|Stemming	XCO	ECTO	rdf_matcher	0.5000765658973023	oio:hasRelatedSynonym	rdfs:label	none	none	calcium channel block	one_to_many	.
ECTO:9000200	exposure to isoquinoline alkaloid	owl:equivalentClass	GO:0014072	response to isoquinoline alkaloid	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000603349290899	oio:hasExactSynonym	rdfs:label	none	none	isoquinoline alkaloid	unique	.
ECTO:9000133	exposure to vitamin D	owl:equivalentClass	NCIT:C29029	Ergocalciferol	Lexical|Stemming	ECTO	NCIT	rdf_matcher	0.5000420259816968	oio:hasExactSynonym	oio:hasExactSynonym	none	none	vitamin d	many_to_one	.
ECTO:9000133	exposure to vitamin D	owl:equivalentClass	XCO:0000543	vitamin D	Lexical|Stemming	ECTO	XCO	rdf_matcher	0.500041939206219	oio:hasExactSynonym	rdfs:label	none	none	vitamin d	unique	.
ECTO:9000133	exposure to vitamin D	owl:equivalentClass	GO:0033280	response to vitamin D	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000875589363692	rdfs:label	rdfs:label	none	none	vitamin d	unique	.
ECTO:2000011	exposure to NSAIDs	owl:equivalentClass	XCO:0000506	non-steroidal anti-inflammatory drug	Lexical|Stemming	ECTO	XCO	rdf_matcher	0.5000071880271295	rdfs:label	oio:hasRelatedSynonym	none	none	nsaid	unique	.
GO:1901560	response to purvalanol A	owl:equivalentClass	ECTO:9000393	exposure to purvalanol A	Lexical	GO	ECTO	rdf_matcher	0.5000802148599248	rdfs:label	rdfs:label	none	none	apurvalanol	unique	.
ZECO:0000101	control conditions	owl:equivalentClass	XCO:0000099	control condition	Lexical|Stemming	ZECO	XCO	rdf_matcher	0.5000138659881695	rdfs:label	rdfs:label	none	none	control condit	unique	.
ECTO:9001332	exposure to squalene	owl:equivalentClass	XCO:0000280	squalene	Lexical	ECTO	XCO	rdf_matcher	0.500064517960208	rdfs:label	rdfs:label	none	none	squalene	unique	.
ECTO:9000333	exposure to 4-nitroquinoline N-oxide	owl:equivalentClass	XCO:0000351	4-nitroquinoline N-oxide	Lexical	ECTO	XCO	rdf_matcher	0.500066831199997	oio:hasExactSynonym	rdfs:label	none	none	4nnitroquinolineoxide	unique	.
ECTO:9000333	exposure to 4-nitroquinoline N-oxide	owl:equivalentClass	GO:0072724	response to 4-nitroquinoline N-oxide	Lexical	ECTO	GO	rdf_matcher	0.5000785848621476	rdfs:label	rdfs:label	none	none	4nnitroquinolineoxide	unique	.
GO:0072704	response to mercaptoethanol	owl:equivalentClass	ECTO:9000324	exposure to mercaptoethanol	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000961990786417	rdfs:label	oio:hasExactSynonym	none	none	mercaptoethanol	unique	.
ECTO:9001520	exposure to azinphos-methyl	owl:equivalentClass	NCIT:C163588	Azinphos-Methyl	Lexical|Stemming	ECTO	NCIT	rdf_matcher	0.5000954364636611	oio:hasExactSynonym	oio:hasExactSynonym	none	none	azinphos-methyl	unique	.
MRE:0000135	Exposure to 1,1-dichloroethane	owl:equivalentClass	ECTO:9000915	exposure to 1,1-Dichloroethane	Lexical	MRE	ECTO	rdf_matcher	0.50007281198289	rdfs:label	oio:hasExactSynonym	none	none	exposure to 1,1-dichloroethane	unique	.
ECTO:9000243	exposure to vitamin B6	owl:equivalentClass	GO:0034516	response to vitamin B6	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000898925236542	rdfs:label	rdfs:label	none	none	vitamin b6	unique	.
GO:0032868	response to insulin	owl:equivalentClass	XCO:0000245	insulin	Lexical	GO	XCO	rdf_matcher	0.5000963675730365	rdfs:label	rdfs:label	none	none	insulin	unique	.
NCIT:C82221	Propoxur	owl:equivalentClass	ECTO:9001241	exposure to propoxur	Lexical	NCIT	ECTO	rdf_matcher	0.5000971161052317	oio:hasExactSynonym	rdfs:label	none	none	propoxur	unique	.
GO:1904147	response to nonylphenol	owl:equivalentClass	ECTO:9000461	exposure to Nonylphenol	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000782256504068	rdfs:label	oio:hasExactSynonym	none	none	nonylphenol	unique	.
ECTO:2000052	exposure to radioactivity	owl:equivalentClass	MRE:0000080	Exposure to radioactivity	Lexical	ECTO	MRE	rdf_matcher	0.5000910863071405	oio:hasExactSynonym	rdfs:label	none	none	exposure to radioactivity	unique	.
PECO:0007503	1,2-dibromoethane exposure	owl:equivalentClass	ECTO:9000060	exposure to 1,2-dibromoethane	Lexical|Stemming	PECO	ECTO	rdf_matcher	0.5000940269897106	rdfs:label	rdfs:label	none	none	1,2-dibromoethan	unique	.
PECO:0007503	1,2-dibromoethane exposure	owl:equivalentClass	NCIT:C490	Ethylene Dibromide	Lexical	PECO	NCIT	rdf_matcher	0.500070560366163	oio:hasNarrowSynonym	oio:hasExactSynonym	none	none	12dibromoethane	unique	.
ECTO:9001129	exposure to glycidol	owl:equivalentClass	NCIT:C44387	Glycidol	Lexical	ECTO	NCIT	rdf_matcher	0.500086873015462	rdfs:label	oio:hasExactSynonym	none	none	glycidol	unique	.
GO:1901426	response to furfural	owl:equivalentClass	ECTO:9000377	exposure to furfural	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000792038545882	rdfs:label	oio:hasExactSynonym	none	none	furfur	unique	.
ECTO:9000402	exposure to peptide	owl:equivalentClass	GO:1901652	response to peptide	Lexical	ECTO	GO	rdf_matcher	0.5000555667180216	oio:hasExactSynonym	rdfs:label	none	none	peptide	unique	.
ECTO:9002136	exposure to urea	owl:equivalentClass	PECO:0007101	urea exposure	Lexical|Stemming	ECTO	PECO	rdf_matcher	0.5000790053426035	oio:hasExactSynonym	rdfs:label	none	none	urea	unique	.
GO:1901698	response to nitrogen compound	owl:equivalentClass	ECTO:9000404	exposure to nitrogen	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000444800908671	oio:hasExactSynonym	oio:hasExactSynonym	none	none	nitrogen molecular ent	unique	.
GO:0009725	response to hormone	owl:equivalentClass	XCO:0000125	hormone	Lexical|Stemming	GO	XCO	rdf_matcher	0.5000378622643613	rdfs:label	rdfs:label	none	none	hormon	unique	.
GO:0009725	response to hormone	owl:equivalentClass	ECTO:0000516	exposure to hormone	Lexical	GO	ECTO	rdf_matcher	0.5000628962189543	rdfs:label	oio:hasExactSynonym	none	none	hormone	unique	.
ECTO:9000259	exposure to statin	owl:equivalentClass	GO:0036273	response to statin	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000936025381865	oio:hasExactSynonym	rdfs:label	none	none	statin	many_to_one	.
MRE:0000172	Exposure to 2,2',4,4',5,5'-hexabromobiphenyl	owl:equivalentClass	ECTO:9001636	exposure to 2,2',4,4',5,5'-hexabromobiphenyl	Lexical	MRE	ECTO	rdf_matcher	0.5000886453207306	oio:hasExactSynonym	oio:hasExactSynonym	none	none	245hexabromobiphenyl	unique	.
GO:0043434	response to peptide hormone	owl:equivalentClass	ECTO:9000273	exposure to peptide hormone	Lexical	GO	ECTO	rdf_matcher	0.5000946438781768	rdfs:label	oio:hasExactSynonym	none	none	hormonepeptide	unique	.
GO:0043434	response to peptide hormone	owl:equivalentClass	XCO:0000228	peptide hormone	Lexical|Stemming	GO	XCO	rdf_matcher	0.5000491867236556	rdfs:label	rdfs:label	none	none	peptide hormon	unique	.
NCIT:C44400	Methylene Chloride	owl:equivalentClass	MRE:0000149	Exposure to dichloromethane	Lexical	NCIT	MRE	rdf_matcher	0.5000862852817283	oio:hasExactSynonym	oio:hasExactSynonym	none	none	chloridemethylene	unique	.
NCIT:C44400	Methylene Chloride	owl:equivalentClass	ECTO:9000045	exposure to dichloromethane	Lexical	NCIT	ECTO	rdf_matcher	0.5000779316990703	oio:hasExactSynonym	rdfs:label	none	none	dichloromethane	unique	.
NCIT:C44408	Nitrilotriacetic Acid	owl:equivalentClass	ECTO:9001183	exposure to nitrilotriacetic acid	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000997999574558	rdfs:label	oio:hasExactSynonym	none	none	nitrilotriacetic acid	unique	.
ECTO:9000149	exposure to riboflavin	owl:equivalentClass	GO:0033274	response to vitamin B2	Lexical	ECTO	GO	rdf_matcher	0.5000965190436087	oio:hasExactSynonym	oio:hasExactSynonym	none	none	riboflavin	unique	.
NCIT:C44387	Glycidol	owl:equivalentClass	ECTO:9001129	exposure to glycidol	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000969327631569	oio:hasExactSynonym	rdfs:label	none	none	glycidol	unique	.
GO:1990776	response to angiotensin	owl:equivalentClass	ECTO:9000517	exposure to angiotensin	Lexical	GO	ECTO	rdf_matcher	0.5000770165400011	rdfs:label	rdfs:label	none	none	angiotensin	unique	.
GO:1990776	response to angiotensin	owl:equivalentClass	XCO:0000126	angiotensin	Lexical	GO	XCO	rdf_matcher	0.5000974185494719	rdfs:label	rdfs:label	none	none	angiotensin	unique	.
ECTO:9001910	exposure to thyroid hormone	owl:equivalentClass	GO:0097066	response to thyroid hormone	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000819420079087	oio:hasExactSynonym	rdfs:label	none	none	thyroid hormon	unique	.
CHEBI:26537		owl:equivalentClass	XCO:0000467	retinoid	Lexical	CHEBI	XCO	rdf_matcher	0.5000912500798318	dc:identifier	oio:hasDbXref	CHEBI:26537	none	CHEBI:26537	unique	.
ECTO:1000056	exposure to rainfall	owl:equivalentClass	PECO:0007181	rainfall exposure	Lexical|Stemming	ECTO	PECO	rdf_matcher	0.5000879408961009	rdfs:label	rdfs:label	none	none	rainfal	unique	.
ECTO:9000505	exposure to latrunculin A	owl:equivalentClass	GO:1904804	response to latrunculin A	Lexical	ECTO	GO	rdf_matcher	0.5000959831887971	rdfs:label	rdfs:label	none	none	alatrunculin	unique	.
ECTO:9000488	exposure to monosodium L-glutamate	owl:equivalentClass	GO:1904608	response to monosodium L-glutamate	Lexical	ECTO	GO	rdf_matcher	0.5000944415983102	oio:hasExactSynonym	rdfs:label	none	none	glutamatelmonosodium	unique	.
ECTO:7000125	exposure to drinking water	owl:equivalentClass	XCO:0000021	water	Lexical	ECTO	XCO	rdf_matcher	0.5000678955065573	rdfs:label	oio:hasExactSynonym	none	none	drinkingwater	many_to_one	.
NCIT:C164057	Smoke Exposure	owl:equivalentClass	ECTO:6000013	exposure to smoking	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000510230498688	oio:hasExactSynonym	rdfs:label	none	none	smoke	many_to_many	.
NCIT:C164057	Smoke Exposure	owl:equivalentClass	ECTO:7000059	exposure to smoke	Lexical	NCIT	ECTO	rdf_matcher	0.5000872391320241	rdfs:label	oio:hasExactSynonym	none	none	smoke	many_to_many	.
XCO:0000306	cold exposure	owl:equivalentClass	GO:0009409	response to cold	Lexical	XCO	GO	rdf_matcher	0.5000533526277583	rdfs:label	rdfs:label	none	none	cold	unique	.
XCO:0000306	cold exposure	owl:equivalentClass	ZECO:0000162	cold exposure	Lexical	XCO	ZECO	rdf_matcher	0.5000967905446339	rdfs:label	rdfs:label	none	none	cold	unique	.
ECTO:9000386	exposure to raffinose	owl:equivalentClass	GO:1901545	response to raffinose	Lexical	ECTO	GO	rdf_matcher	0.500090597765185	rdfs:label	rdfs:label	none	none	raffinose	unique	.
NCIT:C163647	Dicrotophos	owl:equivalentClass	ECTO:9001560	exposure to dicrotophos	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000275073095475	oio:hasExactSynonym	oio:hasExactSynonym	none	none	dicrotopho	unique	.
GO:0080184	response to phenylpropanoid	owl:equivalentClass	ECTO:9000345	exposure to phenylpropanoid	Lexical|Stemming	GO	ECTO	rdf_matcher	0.500096197193286	rdfs:label	rdfs:label	none	none	phenylpropanoid	unique	.
PECO:0007504	1,2-dichloroethane exposure	owl:equivalentClass	ECTO:9000039	exposure to 1,2-dichloroethane	Lexical|Stemming	PECO	ECTO	rdf_matcher	0.5000779834136038	rdfs:label	rdfs:label	none	none	1,2-dichloroethan	unique	.
PECO:0007504	1,2-dichloroethane exposure	owl:equivalentClass	NCIT:C44383	Ethylene Dichloride	Lexical	PECO	NCIT	rdf_matcher	0.5000609294285041	rdfs:label	oio:hasExactSynonym	none	none	12dichloroethane	unique	.
PECO:0007504	1,2-dichloroethane exposure	owl:equivalentClass	MRE:0000139	Exposure to 1,2-dichloroethane	Lexical	PECO	MRE	rdf_matcher	0.5000809053825375	oio:hasNarrowSynonym	rdfs:label	none	none	12dichloroethane	unique	.
ECTO:9000421	exposure to 4'-epidoxorubicin	owl:equivalentClass	GO:1902522	response to 4'-epidoxorubicin	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000928554331665	oio:hasExactSynonym	rdfs:label	none	none	4'-epidoxorubicin	unique	.
PECO:0007632	insecticide exposure	owl:equivalentClass	ECTO:9000089	exposure to insecticide	Lexical|Stemming	PECO	ECTO	rdf_matcher	0.5000591155143695	rdfs:label	oio:hasExactSynonym	none	none	insecticid	unique	.
PECO:0007632	insecticide exposure	owl:equivalentClass	GO:0017085	response to insecticide	Lexical	PECO	GO	rdf_matcher	0.5000882411769437	rdfs:label	rdfs:label	none	none	insecticide	unique	.
PECO:0007632	insecticide exposure	owl:equivalentClass	CHEBI:24852		Lexical	PECO	CHEBI	rdf_matcher	0.5000184155471333	oio:hasDbXref	dc:identifier	none	none	CHEBI:24852	unique	.
GO:0072720	response to dithiothreitol	owl:equivalentClass	ECTO:9000331	exposure to 1,4-dithiothreitol	Lexical	GO	ECTO	rdf_matcher	0.5000606419260913	oio:hasExactSynonym	rdfs:label	none	none	14dithiothreitol	unique	.
XCO:0000417	controlled phytoestrogen content diet	owl:equivalentClass	CHEBI:76989		Lexical	XCO	CHEBI	rdf_matcher	0.5000332650649634	oio:hasDbXref	dc:identifier	none	CHEBI:76989	CHEBI:76989	many_to_one	.
NCIT:C44458	Toxaphene	owl:equivalentClass	ECTO:9000790	exposure to toxaphene	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000964681599623	rdfs:label	oio:hasExactSynonym	none	none	toxaphen	unique	.
ECTO:0000200	exposure to lipid	owl:equivalentClass	GO:0033993	response to lipid	Lexical	ECTO	GO	rdf_matcher	0.5000963922361524	rdfs:label	rdfs:label	none	none	lipid	unique	.
XCO:0000172	carbohydrate	owl:equivalentClass	PECO:0001010	carbohydrate exposure	Lexical|Stemming	XCO	PECO	rdf_matcher	0.5000836500524511	rdfs:label	rdfs:label	none	none	carbohydr	unique	.
XCO:0000172	carbohydrate	owl:equivalentClass	ECTO:9000162	exposure to carbohydrate	Lexical	XCO	ECTO	rdf_matcher	0.5000876689919561	rdfs:label	oio:hasExactSynonym	none	none	carbohydrate	unique	.
XCO:0000172	carbohydrate	owl:equivalentClass	GO:0009743	response to carbohydrate	Lexical	XCO	GO	rdf_matcher	0.5000173248624092	rdfs:label	rdfs:label	none	none	carbohydrate	unique	.
XCO:0000172	carbohydrate	owl:equivalentClass	CHEBI:16646		Lexical	XCO	CHEBI	rdf_matcher	0.5000729860575992	oio:hasDbXref	dc:identifier	none	none	CHEBI:16646	unique	.
XCO:0000256	isoproterenol	owl:equivalentClass	ECTO:9001375	exposure to isoprenaline	Lexical|Stemming	XCO	ECTO	rdf_matcher	0.5000669531132893	oio:hasExactSynonym	rdfs:label	none	none	isoprenalin	unique	.
XCO:0000256	isoproterenol	owl:equivalentClass	CHEBI:64317		Lexical	XCO	CHEBI	rdf_matcher	0.500076271176053	oio:hasDbXref	dc:identifier	none	CHEBI:64317	CHEBI:64317	unique	.
ECTO:9000627	exposure to fenobucarb	owl:equivalentClass	NCIT:C163657	Fenobucarb	Lexical|Stemming	ECTO	NCIT	rdf_matcher	0.5000891657109977	oio:hasExactSynonym	oio:hasExactSynonym	none	none	fenobucarb	unique	.
MRE:0000152	Exposure to methyl-tert-butyl ether	owl:equivalentClass	ECTO:9000096	exposure to methyl tert-butyl ether	Lexical	MRE	ECTO	rdf_matcher	0.5000946398447847	rdfs:label	oio:hasExactSynonym	none	none	butylermethyltert	unique	.
ECTO:9001382	exposure to oxidopamine	owl:equivalentClass	GO:1905841	response to oxidopamine	Lexical	ECTO	GO	rdf_matcher	0.500082915174756	oio:hasExactSynonym	rdfs:label	none	none	oxidopamine	unique	.
ECTO:9001382	exposure to oxidopamine	owl:equivalentClass	XCO:0000498	oxidopamine	Lexical|Stemming	ECTO	XCO	rdf_matcher	0.5000927011720216	rdfs:label	rdfs:label	none	none	oxidopamin	unique	.
ECTO:9000938	exposure to dimethylarsinic acid	owl:equivalentClass	MRE:0000206	Exposure to dimethylarsinic acid	Lexical	ECTO	MRE	rdf_matcher	0.5000766171567037	rdfs:label	rdfs:label	none	none	aciddimethylarsinic	unique	.
GO:0033594	response to hydroxyisoflavone	owl:equivalentClass	ECTO:9000231	exposure to hydroxyisoflavone	Lexical	GO	ECTO	rdf_matcher	0.5000694209058568	rdfs:label	oio:hasExactSynonym	none	none	hydroxyisoflavone	unique	.
GO:0043331	response to dsRNA	owl:equivalentClass	ECTO:9000272	exposure to double-stranded RNA	Lexical	GO	ECTO	rdf_matcher	0.5000855574696305	oio:hasExactSynonym	rdfs:label	none	none	doublernastranded	unique	.
GO:0097333	response to olanzapine	owl:equivalentClass	ECTO:9000354	exposure to olanzapine	Lexical	GO	ECTO	rdf_matcher	0.500082710031601	rdfs:label	oio:hasExactSynonym	none	none	olanzapine	unique	.
ECTO:9000437	exposure to lipoic acid	owl:equivalentClass	GO:1903442	response to lipoic acid	Lexical	ECTO	GO	rdf_matcher	0.5000920964896816	oio:hasExactSynonym	rdfs:label	none	none	acidlipoic	unique	.
ZECO:0000100	conditions	owl:equivalentClass	NCIT:C41258	Conditioning	Lexical|Stemming	ZECO	NCIT	rdf_matcher	0.5000796480114921	rdfs:label	oio:hasExactSynonym	none	none	condit	unique	.
GO:1901354	response to L-canavanine	owl:equivalentClass	ECTO:9000369	exposure to L-canavanine	Lexical	GO	ECTO	rdf_matcher	0.5000861257220991	rdfs:label	rdfs:label	none	none	canavaninel	unique	.
GO:1904641	response to dinitrophenol	owl:equivalentClass	ECTO:9000499	exposure to dinitrophenol	Lexical	GO	ECTO	rdf_matcher	0.5000979456185672	rdfs:label	oio:hasExactSynonym	none	none	dinitrophenol	unique	.
XCO:0000278	polycyclic hydrocarbon	owl:equivalentClass	ECTO:9002148	exposure to polycyclic hydrocarbon	Lexical	XCO	ECTO	rdf_matcher	0.5000854940227591	rdfs:label	rdfs:label	none	none	hydrocarbonpolycyclic	unique	.
NCIT:C29029	Ergocalciferol	owl:equivalentClass	XCO:0000544	vitamin D2	Lexical	NCIT	XCO	rdf_matcher	0.5000992327705494	oio:hasExactSynonym	oio:hasRelatedSynonym	none	none	drisdol	one_to_many	.
NCIT:C29029	Ergocalciferol	owl:equivalentClass	ECTO:9000133	exposure to vitamin D	Lexical	NCIT	ECTO	rdf_matcher	0.5000955848945039	oio:hasExactSynonym	rdfs:label	none	none	dvitamin	one_to_many	.
NCIT:C29029	Ergocalciferol	owl:equivalentClass	GO:0033280	response to vitamin D	Lexical	NCIT	GO	rdf_matcher	0.5000852598913937	oio:hasExactSynonym	rdfs:label	none	none	dvitamin	unique	.
NCIT:C29029	Ergocalciferol	owl:equivalentClass	XCO:0000543	vitamin D	Lexical	NCIT	XCO	rdf_matcher	0.5000833983489046	oio:hasExactSynonym	rdfs:label	none	none	vitamin d	one_to_many	.
NCIT:C29029	Ergocalciferol	owl:equivalentClass	ECTO:9000134	exposure to vitamin D2	Lexical|Stemming	NCIT	ECTO	rdf_matcher	0.5000879430710256	oio:hasExactSynonym	oio:hasExactSynonym	none	none	vitamin d2	one_to_many	.
ECTO:9000100	exposure to butan-1-ol	owl:equivalentClass	GO:1901422	response to butan-1-ol	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000800471514477	oio:hasExactSynonym	rdfs:label	none	none	butan-1-ol	many_to_one	.
MRE:0000115	Exposure to copper	owl:equivalentClass	ECTO:9000944	exposure to copper	Lexical	MRE	ECTO	rdf_matcher	0.5000800265400714	rdfs:label	rdfs:label	none	none	copper	unique	.
MRE:0000115	Exposure to copper	owl:equivalentClass	GO:0046688	response to copper ion	Lexical	MRE	GO	rdf_matcher	0.5000958005318112	rdfs:label	oio:hasExactSynonym	none	none	copper	unique	.
GO:0010332	response to gamma radiation	owl:equivalentClass	ECTO:8000045	exposure to gamma radiation	Lexical|Stemming	GO	ECTO	rdf_matcher	0.5000591688579963	rdfs:label	rdfs:label	none	none	gamma radi	unique	.
GO:0010332	response to gamma radiation	owl:equivalentClass	PECO:0001022	gamma radiation exposure	Lexical	GO	PECO	rdf_matcher	0.5000995722393744	rdfs:label	rdfs:label	none	none	gammaradiation	unique	.
GO:0010332	response to gamma radiation	owl:equivalentClass	XCO:0000040	gamma ray exposure	Lexical|Stemming	GO	XCO	rdf_matcher	0.5000790021595175	oio:hasRelatedSynonym	rdfs:label	none	none	gamma rai	unique	.
GO:0010332	response to gamma radiation	owl:equivalentClass	ZECO:0000216	gamma ray	Lexical	GO	ZECO	rdf_matcher	0.5000461189416028	oio:hasRelatedSynonym	rdfs:label	none	none	gammaray	unique	.
ECTO:9001366	exposure to angiotensin II	owl:equivalentClass	XCO:0000191	angiotensin II	Lexical	ECTO	XCO	rdf_matcher	0.5000779723537491	oio:hasExactSynonym	rdfs:label	none	none	angiotensinii	unique	.
ECTO:9000988	exposure to benzidine	owl:equivalentClass	NCIT:C44335	Benzidine	Lexical	ECTO	NCIT	rdf_matcher	0.5000915102206874	oio:hasExactSynonym	oio:hasExactSynonym	none	none	benzidine	unique	.
CHEBI:25017		owl:equivalentClass	GO:1990253	cellular response to leucine starvation	Lexical	CHEBI	GO	rdf_matcher	0.5000155510648143	dc:identifier	oio:hasDbXref	CHEBI:25017	none	CHEBI:25017	unique	.
ECTO:9001165	exposure to methyl isocyanate	owl:equivalentClass	NCIT:C163676	Methyl Isocyanate	Lexical|Stemming	ECTO	NCIT	rdf_matcher	0.5000989973351854	rdfs:label	oio:hasExactSynonym	none	none	methyl isocyan	unique	.
ECTO:9000455	exposure to Aroclor 1254	owl:equivalentClass	GO:1904010	response to Aroclor 1254	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000964651796769	oio:hasExactSynonym	rdfs:label	none	none	aroclor 1254	unique	.
ECTO:9001079	exposure to diethyl sulfate	owl:equivalentClass	NCIT:C44375	Diethyl Sulfate	Lexical	ECTO	NCIT	rdf_matcher	0.5000869147300389	rdfs:label	oio:hasExactSynonym	none	none	diethylsulfate	unique	.
ECTO:9001079	exposure to diethyl sulfate	owl:equivalentClass	PECO:0007530	diethyl sulfate exposure	Lexical	ECTO	PECO	rdf_matcher	0.5000824895266105	rdfs:label	oio:hasNarrowSynonym	none	none	diethylsulfate	unique	.
ECTO:9001716	exposure to antidepressant	owl:equivalentClass	XCO:0000561	antidepressant	Lexical	ECTO	XCO	rdf_matcher	0.5000900761012218	oio:hasExactSynonym	rdfs:label	none	none	antidepressant	many_to_one	.
ECTO:9001716	exposure to antidepressant	owl:equivalentClass	GO:0036276	response to antidepressant	Lexical|Stemming	ECTO	GO	rdf_matcher	0.5000903019329511	rdfs:label	rdfs:label	none	none	antidepress	many_to_one	.
